antecedents,consequents,support,confidence,lift
"frozenset({'pasta de dente', 'condicionador', 'sabao em po'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})","frozenset({'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})","frozenset({'pasta de dente', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})","frozenset({'pasta de dente', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'pasta de dente'})","frozenset({'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador', 'refrigerante'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador', 'refrigerante'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante', 'pasta de dente'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador', 'pasta de dente'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'pasta de dente', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'pasta de dente', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'pasta de dente', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'refrigerante', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})","frozenset({'pasta de dente', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})","frozenset({'pasta de dente', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})","frozenset({'pasta de dente', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})","frozenset({'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})","frozenset({'shampoo', 'pasta de dente'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})","frozenset({'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})","frozenset({'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})","frozenset({'pasta de dente', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})","frozenset({'pasta de dente', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'pasta de dente'})","frozenset({'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador', 'sabao em po'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador', 'sabao em po'})",frozenset({'pasta de dente'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po', 'pasta de dente'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador', 'pasta de dente'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'shampoo', 'condicionador', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'shampoo', 'refrigerante', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})","frozenset({'shampoo', 'pasta de dente'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})","frozenset({'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'shampoo', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'refrigerante', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})","frozenset({'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})","frozenset({'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})","frozenset({'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})","frozenset({'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})","frozenset({'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})","frozenset({'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'condicionador', 'sabao em po'})",frozenset({'shampoo'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador', 'refrigerante'})",frozenset({'sabao em po'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante', 'sabao em po'})",frozenset({'condicionador'}),0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador', 'sabao em po'})",frozenset({'refrigerante'}),0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'shampoo', 'condicionador', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'condicionador'}),"frozenset({'shampoo', 'sabao em po', 'pasta de dente'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'leite integral', 'presunto'})",frozenset({'sabonete'}),0.14285714285714285,1.0,7.0
frozenset({'refrigerante'}),"frozenset({'pasta de dente', 'shampoo', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'sabao em po'}),"frozenset({'pasta de dente', 'shampoo', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
frozenset({'shampoo'}),"frozenset({'pasta de dente', 'condicionador', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
frozenset({'pasta de dente'}),"frozenset({'shampoo', 'condicionador', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'refrigerante'})","frozenset({'pasta de dente', 'shampoo', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'condicionador', 'sabao em po'})","frozenset({'pasta de dente', 'shampoo', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'sabao em po'})","frozenset({'pasta de dente', 'shampoo', 'condicionador'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'condicionador'})","frozenset({'pasta de dente', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'refrigerante'})","frozenset({'pasta de dente', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'shampoo', 'sabao em po'})","frozenset({'pasta de dente', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'condicionador'})","frozenset({'shampoo', 'refrigerante', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'refrigerante'})","frozenset({'shampoo', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'sabao em po'})","frozenset({'shampoo', 'condicionador', 'refrigerante'})",0.14285714285714285,1.0,7.0
"frozenset({'pasta de dente', 'shampoo'})","frozenset({'refrigerante', 'condicionador', 'sabao em po'})",0.14285714285714285,1.0,7.0
"frozenset({'refrigerante', 'condicionador', 'sabao em po'})","frozenset({'pasta de dente', 'shampoo'})",0.14285714285714285,1.0,7.0
frozenset({'presunto'}),"frozenset({'carvao', 'leite integral'})",0.14285714285714285,1.0,7.0
frozenset({'leite integral'}),"frozenset({'carvao', 'presunto'})",0.14285714285714285,1.0,7.0
frozenset({'carvao'}),"frozenset({'leite integral', 'presunto'})",0.14285714285714285,1.0,7.0
"frozenset({'leite integral', 'presunto'})",frozenset({'carvao'}),0.14285714285714285,1.0,7.0
"frozenset({'carvao', 'presunto'})",frozenset({'leite integral'}),0.14285714285714285,1.0,7.0
"frozenset({'carvao', 'leite integral'})",frozenset({'presunto'}),0.14285714285714285,1.0,7.0
frozenset({'sabonete'}),frozenset({'carvao'}),0.14285714285714285,1.0,7.0
frozenset({'carvao'}),frozenset({'sabonete'}),0.14285714285714285,1.0,7.0
frozenset({'presunto'}),frozenset({'carvao'}),0.14285714285714285,1.0,7.0
frozenset({'carvao'}),frozenset({'presunto'}),0.14285714285714285,1.0,7.0
frozenset({'leite integral'}),frozenset({'carvao'}),0.14285714285714285,1.0,7.0
frozenset({'carvao'}),frozenset({'leite integral'}),0.14285714285714285,1.0,7.0
frozenset({'presunto'}),"frozenset({'leite integral', 'sabonete'})",0.14285714285714285,1.0,7.0
frozenset({'sabonete'}),"frozenset({'leite integral', 'presunto'})",0.14285714285714285,1.0,7.0
frozenset({'leite integral'}),"frozenset({'sabonete', 'presunto'})",0.14285714285714285,1.0,7.0
"frozenset({'sabonete', 'presunto'})",frozenset({'leite integral'}),0.14285714285714285,1.0,7.0
